股票编号,年,月,日,开盘价,最高价,最低价,收盘价,成交量,成交金额,息前税后利润,息税前利润,企业自由现金流量,毛利,无息流动负债,无息非流动负债,净债务,净营运资本,留存收益,全部投入资本,120日收益损失方差比,120日收益方差,个股收益的120日峰度,120日损失方差,120日方差,120日信息比率(InformationRatio120),个股120日的beta值,个股120日的alpha,120日特诺雷比率,120日夏普比率,波幅中位数,资金流量指标,过去1年的价格动量,月度换手率对数,120日平均换手率,当前价格处于过去1年股价的位置,流通市值,市净率,市盈率,过去3个月的价格动量,基本每股收益,对数流通市值,总市值,市现率,市销率,稀释每股收益,每股收益TTM值,每股净资产,每股营业收入,每股营业总收入,每股资本公积金,每股息税前利润,每股营业利润,每股盈余公积金,每股未分配利润,每股现金流量净额,每股股利,每股企业自由现金流量,每股经营活动产生的现金流量净额,每股留存收益,每股股东自由现金流量
321,4.010559904279705,11.714308165998949,73.6941513632335,4.318485259657389,4.573707829263628,4.093318862062065,4.338042416807188,14365965886.97197,1.0356590426672618e+16,,1025211417265732.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0628239323463519,0.001112015382964981,,6.795433667401899e-05,0.09736023844953816,,0.03588528963943387,0.054485071858285807,0.06818623657990348,,0.00029844330214473346,204.97270890594893,,,0.0028177433104538863,,2.432859379829754e+16,12.74318684373297,15.800849880069254,114.72728341518702,0.05914526609527612,0.018541909472473445,,12.359212538978959,0.11195465075465881,,0.008594255824175823,3.2738531258521135,0.1374915920449076,0.1374915920449076,0.0,,0.013069752527472516,0.0,1.445157979149996e-05,0.26834786461538473,,9.317274725274745e-05,0.010241745824175832,0.008594255824175804,0.008418063186813185
322,4.010559904279705,11.714308165998949,73.6941513632335,42.92828000049755,45.70494314759891,40.607578116695045,43.02965922402732,41098591395.27311,2.2357024007441606e+17,5.414186057373544e+16,7.00084759026653e+16,1.8961441520260618e+17,2.286457108348741e+17,4.657786510422132e+17,1.062821258660469e+16,,,1.8368817079570368e+17,7.672726124113312e+17,,0.005066008283793353,4.382639656974934,0.005999268505951496,0.019593343458518302,,0.040776680666935336,,0.377282640312285,1.4806039376776143,0.0001961004346563526,242.07451218039418,,2.8268190356311713,0.0011089729903415529,0.09825642307451742,9.074760601305841e+18,,48.886240295322445,331.912203706145,,0.8892971505688199,4.291159629574373e+18,41.29601335452719,2.4410627930561253,0.04065970302093949,0.04099810499789443,4.95164914668507,,0.48411790004753696,3.2772868259791963,0.06309395405565425,0.07103581127493593,0.0051107584768971485,,0.01944481777288796,,0.046401191511434944,0.138947192529399,0.03667228657456142,0.029148981616766455
323,4.010559904279705,11.714308165998949,73.6941513632335,2.465266525476324,2.551543023785651,2.372385202736031,2.4599165814782262,5190535910.497649,4106833107535004.5,7.121116699922623e+16,6.2402672992180536e+16,3.7616142431876454e+17,1.4001049904027354e+18,,3938342641217026.5,9.245387269117001e+17,2.0152572081662543e+18,1.665282038211327e+19,6.485722086701066e+19,,0.0017726606778449585,4.137824550049907,0.004490833146105068,0.0128740013536608,,0.07227899201056785,,0.40040266486902115,1.8908328611204703,0.0001093871306205694,284.7971332891941,,0.28265700637644925,1.5773851655246823e-05,0.07992905079972885,8.940615860183563e+19,,1736.2790857396717,379.59774990087965,,0.21658964231866437,2.796320190797695e+20,20934.781894957712,18.068296274261744,0.319642374588391,0.2545369802672692,3.2286644165011267,,2.357188416009281,1.153426576495804,0.48030696693812186,0.36604236853511807,0.04101937317457228,,0.7675224213346683,0.020274062008177905,2.3229633123453164,0.42145928753576184,,1.2536736472398047
324,4.010559904279705,11.714308165998949,73.6941513632335,0.17590371852312225,0.2257779304607827,0.13735394140252843,0.17256127661073412,136294801.18932906,1142397454034074.5,6817453522026876.0,7606908014632543.0,5.140918376959383e+16,1.0078385752480101e+17,2.3516420278506826e+17,8030454353177.854,1137770372294550.8,2829112386169672.5,,1.4038264500401147e+17,1.4394357977015624,0.0027952053473717167,55.73421137425151,0.007629106297173201,0.023649379455353173,,0.14869029589657334,0.13683234946444361,244.48172568750886,1.6691085109719965,0.00017521520785249205,483.38094716612824,3064.213291259968,65.17764994849938,8.137799698562047e-05,0.08361339513133045,1.3744914788984463e+18,2.972857656881288,227194740.14380193,665.0929632888259,0.0005311945434046877,0.25250554019540794,1.693408535866095e+18,861.9241584548796,2.5938730569576123,0.0005311945434046877,0.0005606365515411903,0.2727201195158888,0.7082038438130936,0.7082038438130936,0.32078084105056426,0.004016727987338611,0.0004966610929528564,0.00021926651807431757,0.007209539484025141,,0.0014551844639670737,0.13070772379846016,0.769899894262272,0.5053911738934581,0.37081757674928195
325,4.010559904279705,11.714308165998949,73.6941513632335,15.36847639626657,16.01650531734132,14.726477919467944,15.362081765743017,3563113642.602341,4056726852237603.0,5036830367628376.0,1.1165271878821792e+16,2299454572161183.0,1.467044321427512e+16,1.9157311237663994e+17,868925879893859.5,1.593394312426011e+16,9.658895607891019e+16,2.069100925040437e+16,,0.5083430721967465,0.0066479144028933354,3.351477312875794,0.006931559965801411,,,0.46553309736783566,0.27409020592837274,,1.321040903264273,0.0003505074780467634,489.6732436755863,1503.8007768239665,0.820337031453915,,0.06207683858252857,1.0204464653390488e+17,6.445285387936934,358900.6781557613,,0.10939516790272463,0.12009881040201023,5.985592985377876e+17,130554.45794387441,,0.10939516790272463,,1.2982198158761091,3.1170796263442004,3.1170796263442004,0.6551785555292144,0.22209192318862375,,0.001983934580337605,0.1511664687923305,0.09520370845225877,0.0031054114648639748,0.1013539567900844,,2.9342567341672465,0.28334173142033653
326,4.010559904279705,11.714308165998949,73.6941513632335,5.355088685680463,5.638917199731243,5.064968357051121,5.362824406937995,2870924774.1533985,4126342954699358.0,3863166993950994.0,5817924982072268.0,2.4389442657988588e+16,1.3885545519714704e+17,1.0248906732777726e+17,10599945677172.102,2.372685267588819e+16,,7.614457193476768e+16,2.1718554216659706e+17,0.5048670480249586,0.012131683433262649,76.79908238615796,,0.05656501263959917,,,0.20013367606629132,119.62232008832608,1.512301545564927,0.0003265559132775842,,2604.293509142792,0.9041913704103154,0.0009848141127074474,0.07115685477632505,2.2937774492512463e+18,4.532175756439453,,1062.9338864100803,0.019145336699501435,,4.1399848039698647e+18,46697.11910532212,16.523309100965445,0.0005225031341210083,0.0005364337740086537,0.003970253000816611,0.11050584439315801,,0.00318197872559932,0.0031820197158649375,0.000469957514785316,,0.018428294091828196,0.6661982719337973,,0.15725085603314845,0.16554740150259323,,0.4192072330805781
327,4.010559904279705,11.714308165998949,73.6941513632335,432.8207471718829,458.2645492007256,409.88884517558125,433.04653707409693,105283371.95108043,7215040858182053.0,6.3593269067156376e+16,1.2179548811431053e+17,3.674178522917518e+17,3.033656467331717e+16,6.544166289842598e+17,,2.4673865157488174e+18,2.0995030165318582e+17,2.5472160448408992e+17,4.73184095874353e+18,,,,,0.13080905821857772,,,,,,0.0012577544340070922,491.9914580517278,,,0.009495507587873825,,2.9733704706533325e+17,17.621915719243546,558.3595898801748,,0.011252815829528176,0.2895016612509786,,114294.0193089361,3.6981070178741633,,,0.39455238743911797,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0
328,4.010559904279705,11.714308165998949,73.6941513632335,5.437779615205881,5.476435283605023,5.439328887731776,5.467231778334655,11709929836.183428,5.880219528036708e+16,70142766307802.914,110937055393634.78,,1.3461090414259726e+16,31706389430325.355,225158385093.16788,9238567508144080.0,1.349929172227564e+17,3.3815159110098244e+16,8584203742788.67,0.07605393944572246,0.008807278490135784,2.934348506371606,0.008091591739992536,0.25004678832206095,,0.11759654573268762,0.4035199227405056,0.2666122837616412,0.9481288563788179,0.0005311577426872555,306.42945041899884,381.91357197489776,1.0658745370439133,0.002603917980758464,0.028904742697798132,1.5011245422860253e+17,16.67452827150556,572.3151533474814,573.8945039136349,0.02451858329817126,0.03786251383015904,1.1455155381108169e+19,334.1912436468676,41.120609892060855,0.02451858329817126,0.020154038573641314,0.12198126717635882,0.1335361267086957,0.1335361267086957,0.002602690669444433,0.02696363027053141,0.025756379982608702,0.0009608607641304301,0.018078553817270516,0.15245885928088304,,0.0936902477242201,0.3837804536826013,0.11802919485106138,0.3602534757294073
329,4.010559904279705,11.714308165998949,73.6941513632335,151.27199838546477,161.99112050943768,141.572237134678,151.00292321805208,19111583216.742603,4.289716369751346e+17,,1.5296944132509306e+16,2.293294443237399e+16,3749818818530842.0,9056096669846416.0,6.754792510422626e+16,6.555834976240083e+16,2.8650053056230544e+16,4.845239165815893e+16,1.4442368170648123e+18,0.5038970689877222,0.0024283095604211292,,0.005818624312811246,0.030479157861026125,,0.09873459067000051,0.14116353141889346,23281798.908922426,,0.00011132819174974022,369.5732230903167,2939.8048222986367,,6.085234396091526e-05,,1.5417010570787516e+19,0.30377349152626726,8231.188027414768,657.8569576999872,0.0008950452787397463,0.46517821601716314,,4898.606293521628,2.2944411194286225,,0.011534272371919866,0.17220165296218667,0.042409506848950264,0.042409506848950264,0.1277154179723963,,0.018120627053789442,0.00017147238942531257,0.003487559366239963,0.21871110757792994,,0.06736656268552887,0.08257093968100966,0.04867704411807573,0.2626226184169574
330,4.010559904279705,11.714308165998949,73.6941513632335,139.3478648523532,145.399608500828,133.4460655954273,139.31012281717088,2832694988.4012685,2.1756417546831144e+16,2212097517444022.0,2455300419492581.5,,2419739246093781.5,1.597012173604931e+17,22085070902389.883,1.4852916039374526e+16,6.595704222556838e+16,449044290346607.5,4.3019471800292296e+16,0.16134149332158573,0.0027395750531594137,0.9570956689769267,0.001922505307564452,0.1429215674218378,,0.24557172285078377,1.2665927559958468,0.36455695711592173,1.8766834116672508,0.0003634981839010559,344.93847283587513,3646.708836225723,2.169888358241341,0.003267104335481339,0.018662844183532003,2.8416604346499766e+17,12.516025744754009,1839.3697699464226,1679.0800441693057,0.01548805699972634,0.1039489823910479,2.4768516772735e+18,1324.8357946540705,2.75977209351803,0.01548805699972634,0.015129952750794552,0.857202245429183,10.926183308800024,10.926183308800024,0.42135240948578195,0.01962594372966174,0.018644352905554763,0.0005121571462775474,0.05519176839067319,0.07213696090382873,0.005628068530514822,0.3048430038221177,0.28917653580716285,,0.05624494978635627
331,4.010559904279705,11.714308165998949,73.6941513632335,7.555522638684795,8.076093776453774,7.089573839935398,7.586249334309614,5014307981.928328,9128050728951718.0,1222076572633393.8,1470675836854685.2,1439877530794413.0,3477283894195982.5,1.2338777095319534e+16,4345114175836.7227,3955133734372711.0,,99585192149598.05,3.567562253022593e+16,0.2962337159482367,0.002919079224404292,0.7526812919585412,,0.07316841253456834,,,0.09475128585845478,0.421139568629407,1.1982826459106228,0.00013442505543220137,,626.991639881231,1.2955347261552184,0.0036238181267913595,0.005622956163350797,2.130586275010518e+17,1.7203439272962024,,788.4071789401333,0.21962993054547725,,3.919188366832727e+18,1822.7080665952756,8.532130420452395,0.0261138662509154,0.014602389347798232,0.5035233977007583,1.4638780944247718,,0.016513279753364297,0.021155034049803144,0.01887063142854526,,0.6366447399531711,1.761344802653486,0.0,0.022473785281149895,0.11661225367096952,,0.04747160036748144
332,4.010559904279705,11.714308165998949,73.6941513632335,7.290023875956944,8.016068135024694,6.692373412825141,7.396060001048867,614565772.9284614,4949797476093721.0,166504764914229.75,635682274031338.6,17019997567019.887,9954993804123.361,2706479784477279.5,,1.0848266418374142e+16,6576489732310184.0,425177203656365.75,7.154893066851707e+16,0.04887758761977459,0.0024244589898613335,,0.000455275277822066,0.13566804454418216,,0.05374442883729495,0.011722379321021532,0.29835452495598264,,0.00027291907617747985,325.85022707000826,,,0.0004369554123555557,,4.474556990067425e+16,8.260175753893206,13.954028337281231,211.91555813525142,0.2391277657494017,0.015390498963037179,,14.882112891499805,0.3478473888899314,,0.05037842433458798,3.764977206745063,0.9586290157560464,0.9586290157560464,2.493810702827792e-09,,0.0676148140193574,0.0,0.05484636171300703,3.1569486003091827,,0.00037266615002016167,0.0039925253562306745,,0.00046371722072859186
333,4.010559904279705,11.714308165998949,73.6941513632335,3.4280826555332466,3.5967989423929003,3.245714161566032,3.421377629925127,3873278705.9288597,4804938601007279.0,152706881403673.62,,780261300334522.1,853939942287041.8,50994187298350.53,399921845741374.7,6626540507215444.0,969363369855225.0,2054356891597788.2,6324872542788730.0,,0.0037234433599194834,6.031214358138555,0.009139331568080567,0.13894608968886904,,0.09271428052636604,,0.2079236709365357,0.43967189027398873,0.00043398740417066427,439.898284464373,,66.09166753365348,0.002830430695917434,0.05046098590928207,1.822699196906041e+17,,160.3109933894599,260.23774042483683,,0.04446182981017596,1.0313649155032301e+18,204.70910899836022,4.5789512823042315,0.07707372704952922,0.05966442491317946,2.4399024741697164,,1.3794476046490773,1.5979523481933313,0.09602152649815564,0.09901516822563969,0.0018688819469148727,,,3.968309859154712e-05,0.022352148188367893,,,
334,4.010559904279705,11.714308165998949,73.6941513632335,7.657369703204419,7.8098397061581855,7.552190171450728,7.686151300919921,48452949725.47815,2.733809933761257e+16,289100438549383.44,321345302099350.25,,670579573190407.9,285687095366342.06,74834249089435.36,1.1441798470158168e+16,1611611237063641.5,946205229703931.5,1.4653335062939792e+16,1.7800408317467011,0.010611161357544167,2.2221641562842267,0.003476949728496867,0.03294545255058769,,0.24341709675445622,0.8277067812270803,1240.4087120618467,3.1613517968006026,0.00023402204131878923,378.9882905507958,34803.10459761317,0.9742526770984214,0.0018117732345078877,0.11256372444906546,1.5737674222963913e+19,131.69745771549094,25958.607832416616,1945.339006645,0.10177803643645195,1.3182208277421452,1.567713789427757e+20,27739.422664364763,2465.905913992228,0.10177803643645195,0.10015316432998339,5.30274542421975,0.6407133403064778,0.6407133403064778,3.991860014749695,0.16193460791278808,0.1691972115938791,0.004147030478536409,0.1607327616583753,0.7611588872334184,,0.48675791735455287,0.2652091458426507,0.415496043527169,0.24681373683097724
335,4.010559904279705,11.714308165998949,73.6941513632335,0.4600752036751797,0.48611698567370876,0.43104926000763344,0.45756525304561485,157525975030.4142,6.6960175329772744e+16,6.006954226252432e+16,1.0937164238939058e+17,794762420360407.4,3298286329900163.5,3.4720028739756323e+19,,1.627239846446185e+17,3.077766335287389e+16,2794510561047996.0,1.8339401217226262e+17,2.9704948159697837,0.0032500825273406118,182.2808575855548,,0.01156370405296239,,,0.2103315269837066,29.357623624734796,2.082840176282212,0.00015413563102136227,,1773.0034129272879,161.35110300237528,0.00012130202675001626,0.0800556856307884,9.927874614887142e+17,0.46380736037091735,,473.636061836772,0.007092435133960736,,2.340669462523377e+18,9509.678871676539,0.9111751360140597,0.028415921871146624,0.02831004499983769,1.943416418690738,7.36060195712941,,1.2208729823720934,0.03576544886578777,0.03017266362089148,,0.07946481151078315,0.227301273871166,0.0005172227950712555,0.05211731459835274,0.05722380537173815,0.14784539541213076,0.16425892957867808
336,4.010559904279705,11.714308165998949,73.6941513632335,50.641169254315194,53.390602056339254,48.35773755384597,50.74610030086516,1063435549.059995,3.0958211046941104e+16,1072712880699174.9,1478647812313891.2,5.152173273862208e+16,1.2818062656912974e+16,2.534739275445464e+16,446558494982753.9,,1.1294317967683608e+17,2.961751913998204e+16,1.4429950930584822e+18,,0.003615197325352351,13.050605668458832,0.00501296800140118,0.01129669461800988,,0.16139771035527345,,20.12536909999742,1.7155134090980213,8.82531982114039e-05,532.5546696447391,,76.31977047325118,0.0001230136044616152,0.07310705953493671,1.5295509657211192e+18,,14502.306095930195,443.4749378664047,,0.20402247083669714,1.5121710856555837e+18,47798.590967371674,8.578777907008563,0.013363149243100933,0.01333291247548443,0.42567215865691166,,0.3912416895667815,0.23527918293672473,0.014707433366302789,0.015076958255812744,9.39917024408816e-05,,0.30036564641931435,0.01034001955510806,0.03813319037779326,0.04228951938924776,0.09528202547787597,0.09707489527248431
337,4.010559904279705,11.714308165998949,73.6941513632335,10.938699189240477,11.483392528930196,10.454477561472558,10.962086761055751,2539908789.5949974,8760341044604331.0,1.0654632047082384e+16,1.744119372346236e+16,225387676296425.16,922791619624422.9,148148142233248.75,,1750153865910564.0,4387128319253138.5,858713755124712.4,1.844813034371853e+16,0.1513288138221468,0.0009545698143175403,30.259305635248193,,0.06252228490052024,,,0.05043117374939752,0.09802760531186491,0.5963764058846747,0.00016057203076215622,,,2.1440330486537253,0.0047459569945678395,,3.842544697372617e+16,42.613624935701324,,277.0742949536708,0.07363208406483943,,6.148071515796187e+17,9.021573600234653,0.5855403429457532,0.018910436598666466,0.02874490781972264,0.6726333511647062,2.010833026441623,,0.0732963979275808,0.04254736749614793,0.03854760715010274,,0.017229234929269633,0.226186461451113,0.0,,0.01748064591222878,1.1218526927275294,0.01860743230276141
